item,factor,name,price,wprice,kicker
9337,5,Protector Gauntlets,93.6,70.2,0.1
9338,5,Protector Waistband,6.6,4.95,0.4
9339,5,Protector Ankleguards,89.2,66.9,0.05
9340,10,Protector Helm,36.1,27.075,0.5
9341,4,Protector Legguards,94,70.5,0.4
9342,9,Protector Pads,43.11,32.3325,0
9343,4,Bloodlust Breastplate,3.5,2.625,0.5
9344,8,Bloodlust Boots,15.25,11.4375,0
9345,1,Bloodlust Buckler,462,346.5,0.15
9346,1,Bloodlust Cape,23,17.25,0.15
9347,3,Bloodlust Gauntlets,126.67,95.0025,0.1
9348,10,Bloodlust Belt,39,29.25,0.05
9349,6,Bloodlust Helm,21.83,16.3725,0.2
9350,2,Bloodlust Britches,245,183.75,0.3
9351,8,Bloodlust Epaulets,33,24.75,0.3
9352,6,Bloodlust Bracelets,5.17,3.8775,0.3
9353,6,Warstrike Belt,6.83,5.1225,0
9354,10,Warstrike Sabatons,10.5,7.875,0
9355,5,Warstrike Armsplints,85.2,63.9,0.45
9356,4,Warstrike Chestguard,0.5,0.375,0.45
9357,9,Warstrike Buckler,43.44,32.58,0.35
9358,3,Warstrike Cape,123.33,92.4975,0.05
9359,9,Warstrike Helmet,48.33,36.2475,0.2
9360,4,Warstrike Gauntlets,104,78,0.35
9361,2,Warstrike Legguards,194,145.5,0.3
9362,8,Warstrike Shoulder Pads,51.38,38.535,0.3
9363,1,Symbolic Breastplate,239,179.25,0.2
9364,5,Symbolic Crest,82.2,61.65,0.35
9365,7,Symbolic Gauntlets,32.43,24.3225,0.45
9366,10,Symbolic Belt,37.6,28.2,0.3
9367,7,Symbolic Greaves,18.43,13.8225,0.15
9368,5,Symbolic Legplates,1.4,1.05,0.2
9369,5,Symbolic Pauldrons,69,51.75,0.05
9370,7,Symbolic Crown,48.57,36.4275,0.05
9371,5,Symbolic Vambraces,29.8,22.35,0.15
9372,10,Tyrant's Gauntlets,25.6,19.2,0.35
9373,10,Tyrant's Armguards,20.4,15.3,0.4
9374,3,Tyrant's Chestpiece,11.67,8.7525,0.15
9375,6,Tyrant's Belt,43.33,32.4975,0.2
9376,4,Tyrant's Greaves,41.75,31.3125,0.5
9377,1,Tyrant's Legplates,376,282,0.4
9378,10,Tyrant's Epaulets,2,1.5,0.25
9379,9,Tyrant's Shield,10.22,7.665,0.05
9380,7,Tyrant's Helm,17.43,13.0725,0.5
9381,2,Sunscale Chestguard,95,71.25,0.4
9382,4,Sunscale Gauntlets,78.25,58.6875,0.1
9383,8,Sunscale Belt,53.75,40.3125,0.1
9384,9,Sunscale Sabatons,44.89,33.6675,0.15
9385,3,Sunscale Helmet,151.67,113.7525,0.05
9386,6,Sunscale Legplates,49.5,37.125,0.35
9387,4,Sunscale Spaulders,4.25,3.1875,0.3
9388,5,Sunscale Shield,91.8,68.85,0.25
9389,1,Sunscale Wristguards,480,360,0.45
9390,6,Vanguard Breastplate,82.5,61.875,0.15
9391,4,Vanguard Gauntlets,71.75,53.8125,0.45
9392,2,Vanguard Girdle,249.5,187.125,0.1
9393,7,Vanguard Sabatons,25.57,19.1775,0.35
9394,6,Vanguard Headdress,42.33,31.7475,0.4
9395,5,Vanguard Legplates,32.2,24.15,0.15
9396,9,Vanguard Pauldrons,13,9.75,0.25
9397,1,Vanguard Vambraces,134,100.5,0.1
9398,10,Warleader's Breastplate,46.8,35.1,0.2
9399,2,Warleader's Gauntlets,159,119.25,0.4
9400,4,Warleader's Belt,67.5,50.625,0.2
9401,1,Warleader's Greaves,300,225,0.15
9402,2,Warleader's Crown,203,152.25,0.15
9403,1,Warleader's Leggings,313,234.75,0.25
9404,7,Warleader's Shoulders,48.86,36.645,0.2
9405,2,Warleader's Bracers,70.5,52.875,0.1
9406,3,Tirion's Gift,112.33,84.2475,0.15
9407,3,Test Glaive I,37,27.75,0.05
9408,6,Lily Root,53.67,40.2525,0.1
9409,3,Saltstone Surcoat,159.33,119.4975,0.35
9410,4,Saltstone Sabatons,102.5,76.875,0.1
9411,3,Saltstone Gauntlets,125.33,93.9975,0.35
9412,1,Saltstone Girdle,179,134.25,0.15
9413,7,Saltstone Helm,40.29,30.2175,0
9414,4,Saltstone Legplates,4.75,3.5625,0
9415,5,Saltstone Shoulder Pads,89.2,66.9,0.3
9416,4,Saltstone Shield,58.5,43.875,0.25
9417,9,Saltstone Armsplints,29.67,22.2525,0.1
9418,3,Brutish Breastplate,92,69,0.45
9419,7,Brutish Gauntlets,42.57,31.9275,0.15
9420,4,Brutish Belt,46.75,35.0625,0.45
9421,8,Brutish Helmet,48.13,36.0975,0.45
9422,5,Brutish Legguards,18.8,14.1,0.3
9423,6,Brutish Shoulders,64.83,48.6225,0.25
9424,5,Brutish Armguards,34.8,26.1,0.3
9425,7,Brutish Boots,46.14,34.605,0.2
9426,7,Brutish Shield,18.43,13.8225,0.4
9427,7,Jade Greaves,67.71,50.7825,0.2
9428,9,Jade Bracers,26.22,19.665,0.2
9429,4,Jade Breastplate,110,82.5,0.05
9430,3,Jade Deflector,150,112.5,0.35
9431,7,Jade Gauntlets,21.57,16.1775,0.15
9432,4,Jade Belt,28.75,21.5625,0.15
9433,7,Jade Circlet,47.43,35.5725,0.25
9434,4,Jade Legplates,77,57.75,0.05
9435,8,Jade Epaulets,51.88,38.91,0.45
9436,1,Lofty Sabatons,487,365.25,0.05
9437,6,Lofty Armguards,32,24,0.25
9438,2,Lofty Breastplate,202,151.5,0.2
9439,7,Lofty Helm,13.43,10.0725,0.35
9440,1,Lofty Gauntlets,288,216,0.15
9441,1,Lofty Belt,357,267.75,0.35
9442,9,Lofty Legguards,25.78,19.335,0.1
9443,1,Lofty Shoulder Pads,321,240.75,0.05
9444,9,Lofty Shield,43.67,32.7525,0.15
9445,7,Heroic Armor,45.71,34.2825,0.05
9446,4,Heroic Greaves,81,60.75,0.3
9447,10,Heroic Gauntlets,36.8,27.6,0.25
9448,8,Heroic Girdle,10.75,8.0625,0.25
9449,9,Heroic Skullcap,7.11,5.3325,0.1
9450,8,Heroic Legplates,15.63,11.7225,0.35
9451,3,Heroic Pauldrons,93.67,70.2525,0.4
9452,5,Heroic Bracers,26.6,19.95,0.3
9453,10,Warbringer's Chestguard,9.8,7.35,0.4
9454,6,Warbringer's Sabatons ,6.33,4.7475,0.25
9455,10,Warbringer's Armsplints,36.3,27.225,0
9456,3,Warbringer's Gauntlets,27.33,20.4975,0.15
9457,8,Warbringer's Belt,61.63,46.2225,0.2
9458,7,Warbringer's Crown,68.29,51.2175,0.4
9459,9,Warbringer's Legguards,5.56,4.17,0.3
9460,3,Warbringer's Spaulders,56,42,0.15
9461,7,Warbringer's Shield,54.57,40.9275,0.35
9462,5,Bloodforged Chestpiece,31.2,23.4,0.05
9463,3,Bloodforged Gauntlets,135.33,101.4975,0.1
9464,7,Bloodforged Belt,66.29,49.7175,0.3
9465,9,Bloodforged Sabatons,9.11,6.8325,0.35
9466,2,Bloodforged Helmet,53.5,40.125,0.15
9467,10,Bloodforged Legplates,7.4,5.55,0.4
9468,3,Bloodforged Shield,66.33,49.7475,0.15
9469,10,Bloodforged Shoulder Pads,47.3,35.475,0.3
9470,10,Bloodforged Bindings,6.9,5.175,0.15
9471,8,High Chief's Sabatons,54,40.5,0.45
9472,3,High Chief's Armor,70,52.5,0.1
9473,2,High Chief's Gauntlets,208.5,156.375,0.05
9474,2,High Chief's Belt,48,36,0.4
9475,10,High Chief's Crown,14.7,11.025,0.35
9476,3,High Chief's Legguards,147,110.25,0.05
9477,7,High Chief's Pauldrons,42.86,32.145,0.1
9478,1,High Chief's Shield,187,140.25,0.25
9479,4,High Chief's Bindings,87.5,65.625,0.45
9480,3,Glorious Breastplate,154.67,116.0025,0.1
9481,4,Glorious Gauntlets,74,55.5,0.05
9482,1,Glorious Belt,397,297.75,0
9483,3,Glorious Headdress,57,42.75,0.05
9484,2,Glorious Legplates,15,11.25,0.45
9485,3,Glorious Shoulder Pads,107,80.25,0.15
9486,10,Glorious Sabatons,44.9,33.675,0
9487,9,Glorious Shield,16.33,12.2475,0.3
9488,10,Glorious Bindings,5.6,4.2,0.4
9489,10,Exalted Harness,41.8,31.35,0.25
9490,8,Exalted Gauntlets,8.75,6.5625,0.4
9491,4,Exalted Girdle,66.75,50.0625,0.15
9492,6,Exalted Sabatons,0.67,0.5025,0.4
9493,2,Exalted Helmet,61.5,46.125,0.1
9494,9,Exalted Legplates,7.11,5.3325,0.4
9495,7,Exalted Epaulets,22.43,16.8225,0.1
9496,4,Exalted Shield,29.5,22.125,0.25
9497,3,Exalted Armsplints,131,98.25,0.2
9498,5,Nimboya's Pike,47.8,35.85,0.2
9499,5,Primal Belt,64.2,48.15,0.1
9500,6,Primal Boots,75.17,56.3775,0
9501,8,Primal Bands,24.88,18.66,0.35
9502,6,Primal Buckler,37,27.75,0.15
9503,7,Primal Cape,29.71,22.2825,0.15
9504,10,Primal Mitts,6.6,4.95,0.1
9505,3,Primal Leggings,158.33,118.7475,0.35
9506,5,Primal Wraps,9.2,6.9,0.3
9507,6,Lupine Cord,10.5,7.875,0.1
9508,5,Lupine Slippers,74.2,55.65,0.45
9509,3,Lupine Cuffs,140.67,105.5025,0.1
9510,9,Lupine Buckler,38.22,28.665,0.5
9511,3,Lupine Cloak,147.67,110.7525,0.2
9512,1,Lupine Handwraps,50,37.5,0.45
9513,5,Lupine Leggings,59,44.25,0.25
9514,1,Lupine Vest,352,264,0.3
9515,6,Lupine Mantle,21.83,16.3725,0.25
9516,8,Empty Termite Jar,30.13,22.5975,0.45
9517,2,Plagueland Termites,199.5,149.625,0.35
9518,4,Barrel of Plagueland Termites,17.25,12.9375,0.05
9519,10,Green Dragonscale Breastplate,42.2,31.65,0.3
9520,5,Green Dragonscale Leggings,100,75,0.15
9521,5,Red Dragonscale Breastplate,33.2,24.9,0.25
9522,7,Blue Dragonscale Breastplate,60.86,45.645,0.25
9523,5,Blue Dragonscale Shoulders,31.2,23.4,0.15
9524,8,Black Dragonscale Breastplate,41.13,30.8475,0.35
9525,8,Black Dragonscale Shoulders,28,21,0.3
9526,10,Black Dragonscale Leggings,19.6,14.7,0.1
9527,2,Volcanic Breastplate,129.5,97.125,0
9528,7,Volcanic Leggings,13.57,10.1775,0.35
9529,3,Volcanic Shoulders,35,26.25,0.25
9530,2,Stormshroud Armor,153.5,115.125,0.25
9531,2,Stormshroud Pants,89.5,67.125,0.5
9532,3,Stormshroud Shoulders,90,67.5,0.1
9533,3,Living Breastplate,94,70.5,0.15
9534,7,Living Leggings,69.57,52.1775,0.4
9535,4,Living Shoulders,5.5,4.125,0.5
9536,9,Devilsaur Leggings,21.22,15.915,0.05
9537,9,Devilsaur Gauntlets,18.89,14.1675,0.25
9538,5,Warbear Harness,81.4,61.05,0.1
9539,10,Warbear Woolies,44.8,33.6,0.1
9540,2,Ironfeather Breastplate,71.5,53.625,0.25
9541,3,Ironfeather Shoulders,155.67,116.7525,0.2
9542,10,Frostsaber Tunic,9.5,7.125,0.5
9543,1,Frostsaber Leggings,459,344.25,0.45
9544,2,Frostsaber Gloves,27,20.25,0.25
9545,7,Frostsaber Boots,36.29,27.2175,0.2
9546,4,Chimeric Leggings,24,18,0.4
9547,10,Chimeric Boots,12.3,9.225,0.3
9548,1,Chimeric Gloves,411,308.25,0.1
9549,5,Chimeric Vest,42.4,31.8,0
9550,3,Heavy Scorpid Vest,7,5.25,0.2
9551,4,Heavy Scorpid Bracers,79,59.25,0.05
9552,6,Heavy Scorpid Gauntlets,13.5,10.125,0.35
9553,5,Heavy Scorpid Leggings,24.6,18.45,0.35
9554,5,Heavy Scorpid Helm,72.8,54.6,0.15
9555,7,Heavy Scorpid Shoulders,15.57,11.6775,0.4
9556,5,Heavy Scorpid Belt,17.4,13.05,0.35
9557,8,Wicked Leather Gauntlets,40.63,30.4725,0.5
9558,7,Wicked Leather Bracers,28.86,21.645,0.3
9559,10,Wicked Leather Armor,43.2,32.4,0.1
9560,1,Wicked Leather Headband,110,82.5,0.45
9561,3,Wicked Leather Pants,161.33,120.9975,0.05
9562,5,Wicked Leather Belt,39.4,29.55,0.15
9563,10,Runic Leather Armor,13.6,10.2,0.1
9564,8,Runic Leather Gauntlets,38.88,29.16,0.05
9565,5,Runic Leather Bracers,43.2,32.4,0.35
9566,3,Runic Leather Belt,62,46.5,0.15
9567,2,Runic Leather Headband,211.5,158.625,0.45
9568,10,Runic Leather Pants,42.3,31.725,0.2
9569,6,Runic Leather Shoulders,79.17,59.3775,0.4
9570,7,Un'Goro Tested Sample,14.57,10.9275,0.4
9571,1,Corrupt Tested Sample,165,123.75,0.1
9572,6,Wingborne Boots,7.17,5.3775,0
9573,5,Staff of Noh'Orahil,70.6,52.95,0.2
9574,10,Staff of Dar'Orahil,40.3,30.225,0.2
9575,7,Orb of Noh'Orahil,47.57,35.6775,0.1
9576,3,Orb of Dar'Orahil,21.67,16.2525,0.15
9577,10,Staff of Soran'ruk,13.4,10.05,0
9578,6,Rigid Belt,16.17,12.1275,0.25
9579,9,Rigid Moccasins,1.56,1.17,0.35
9580,4,Rigid Bracelets,98.25,73.6875,0
9581,1,Rigid Buckler,227,170.25,0.25
9582,3,Rigid Cape,10.67,8.0025,0.25
9583,6,Rigid Gloves,30.17,22.6275,0.5
9584,9,Rigid Shoulders,20,15,0.45
9585,6,Rigid Leggings,14.5,10.875,0
9586,9,Rigid Tunic,40.56,30.42,0.5
9587,8,Highborne Pants,18,13.5,0.35
9588,6,Robust Girdle,62.33,46.7475,0.05
9589,7,Robust Boots,36.43,27.3225,0.15
9590,6,Robust Bracers,23.17,17.3775,0.2
9591,10,Robust Buckler,30.2,22.65,0.4
9592,8,Robust Cloak,22.75,17.0625,0.25
9593,2,Robust Gloves,31,23.25,0.4
9594,3,Robust Leggings,108.33,81.2475,0.15
9595,3,Robust Shoulders,70,52.5,0.25
9596,1,Robust Tunic,327,245.25,0
9597,1,Robust Helm,321,240.75,0.1
9598,6,Cutthroat's Vest,78.17,58.6275,0.35
9599,7,Cutthroat's Boots,29.57,22.1775,0.35
9600,2,Cutthroat's Armguards,176.5,132.375,0.2
9601,2,Cutthroat's Buckler,128,96,0.1
9602,9,Cutthroat's Hat,16.67,12.5025,0.45
9603,5,Cutthroat's Cape,46.8,35.1,0.4
9604,5,Cutthroat's Belt,33.6,25.2,0.25
9605,9,Cutthroat's Mitts,51.78,38.835,0.35
9606,9,Onyxia Scale Cloak,5.33,3.9975,0.1
9607,1,Cutthroat's Pants,428,321,0.1
9608,10,Cutthroat's Mantle,16.6,12.45,0.2
9609,5,Onyxia Scale Breastplate,9,6.75,0.2
9610,9,Ghostwalker Boots,47.56,35.67,0.2
9611,6,Ghostwalker Bindings,67.17,50.3775,0.2
9612,8,Ghostwalker Rags,33.25,24.9375,0.3
9613,3,Ghostwalker Buckler,135.67,101.7525,0.35
9614,7,Ghostwalker Crown,40.71,30.5325,0.05
9615,1,Ghostwalker Cloak,458,343.5,0.25
9616,7,Ghostwalker Belt,53.57,40.1775,0
9617,5,Ghostwalker Gloves,26.2,19.65,0
9618,4,Ghostwalker Pads,97.5,73.125,0.4
9619,9,Ghostwalker Legguards,34.89,26.1675,0.5
9620,5,Nocturnal Shoes,95.2,71.4,0.05
9621,4,Nocturnal Cloak,72,54,0.15
9622,8,Nocturnal Sash,44.25,33.1875,0.4
9623,10,Nocturnal Gloves,9.1,6.825,0.45
9624,1,Nocturnal Cap,305,228.75,0.3
9625,3,Nocturnal Leggings,62.67,47.0025,0.2
9626,3,Nocturnal Shoulder Pads,97.33,72.9975,0.4
9627,10,Nocturnal Tunic,48.5,36.375,0.5
9628,2,Nocturnal Wristbands,136.5,102.375,0.5
9629,5,Imposing Belt,17.8,13.35,0.25
9630,2,Imposing Boots,154.5,115.875,0.35
9631,8,Imposing Bracers,59,44.25,0.4
9632,1,Imposing Vest,436,327,0.05
9633,1,Imposing Cape,462,346.5,0.45
9634,3,Imposing Gloves,70.33,52.7475,0.05
9635,7,Imposing Bandana,58.14,43.605,0.3
9636,10,Imposing Pants,21.1,15.825,0.45
9637,7,Imposing Shoulders,67.29,50.4675,0.25
9638,3,Potent Armor,98.33,73.7475,0.15
9639,7,Potent Boots,31.14,23.355,0.3
9640,10,Potent Bands,24.7,18.525,0.1
9641,3,Potent Cape,62.67,47.0025,0.3
9642,10,Potent Gloves,24.3,18.225,0.35
9643,2,Potent Helmet,38,28.5,0.15
9644,7,Potent Pants,39.14,29.355,0.5
9645,5,Potent Shoulders,55.6,41.7,0.35
9646,4,Potent Belt,59,44.25,0.3
9647,6,Praetorian Padded Armor,67.83,50.8725,0.4
9648,7,Praetorian Girdle,57.43,43.0725,0.2
9649,5,Praetorian Boots,42.2,31.65,0.1
9650,4,Praetorian Wristbands,41.25,30.9375,0.4
9651,4,Praetorian Cloak,1.75,1.3125,0.2
9652,8,Praetorian Gloves,60.5,45.375,0.3
9653,7,Praetorian Coif,18.14,13.605,0.45
9654,5,Praetorian Leggings,94.2,70.65,0.25
9655,6,Praetorian Pauldrons,35.83,26.8725,0.15
9656,8,Grand Armguards,26.5,19.875,0.3
9657,4,Grand Boots,117.25,87.9375,0.45
9658,8,Grand Cloak,50.75,38.0625,0.15
9659,4,Grand Belt,35.25,26.4375,0.05
9660,3,Grand Gauntlets,88.67,66.5025,0.2
9661,10,Grand Crown,9.3,6.975,0.05
9662,10,Grand Legguards,16.4,12.3,0.1
9663,2,Grand Breastplate,163,122.25,0.25
9664,2,Private's Tabard,138,103.5,0.25
9665,2,Scout's Tabard,186.5,139.875,0.5
9666,2,Knight's Colors,49,36.75,0.2
9667,6,Stone Guard's Herald,52.83,39.6225,0.05
9668,5,Senior Sergeant's Insignia,27,20.25,0.35
9669,2,Wildkeeper Leggings,228.5,171.375,0.25
9670,5,Guststorm Legguards,39.6,29.7,0.25
9671,2,Moonstone Wand,197,147.75,0.3
9672,9,Owlsight Rifle,54.67,41.0025,0.3
9673,4,Jadefinger Baton,3.25,2.4375,0.4
9674,4,Steelcap Shield,62.5,46.875,0.3
9675,1,Cenarion Moondust,69,51.75,0.25
9676,6,Relic Bundle,73.17,54.8775,0.35
9677,5,Raider Shortsword,58.4,43.8,0.25
9678,9,Militant Shortsword,14.11,10.5825,0.05
9679,7,Fighter Broadsword,14,10.5,0.15
9680,9,Mercenary Blade,32.78,24.585,0.3
9681,8,Nobles Brand,17.38,13.035,0.35
9682,7,Furious Falchion,6.57,4.9275,0.5
9683,10,Rune Sword,0.7,0.525,0.35
9684,1,Widow Blade,240,180,0.3
9685,2,Crystal Sword,78.5,58.875,0.05
9686,9,Dimensional Blade,33.67,25.2525,0.05
9687,6,Battlefell Sabre,11.5,8.625,0
9688,6,Holy War Sword,1.17,0.8775,0.15
9689,1,Barbed Club,208,156,0.05
9690,1,Jagged Star,210,157.5,0.35
9691,1,Battlesmasher,183,137.25,0.45
9692,1,Sequoia Hammer,95,71.25,0.25
9693,2,Giant Club,106.5,79.875,0.15
9694,7,Diamond-Tip Bludgeon,14,10.5,0.3
9695,3,Smashing Star,60.67,45.5025,0.1
9696,7,Blesswind Hammer,57.57,43.1775,0.2
9697,1,Ridge Cleaver,333,249.75,0.1
9698,3,Splitting Hatchet,135.67,101.7525,0.15
9699,2,Hacking Cleaver,45,33.75,0.3
9700,2,Savage Axe,173,129.75,0.45
9701,6,Greater Scythe,41.83,31.3725,0.5
9702,3,Crescent Edge,36.33,27.2475,0.35
9703,4,Moon Cleaver,22.25,16.6875,0.35
9704,8,Corpse Harvester,12.63,9.4725,0.2
9705,5,Warlord's Axe,19,14.25,0.4
9706,4,Felstone Reaver,8.75,6.5625,0.1
9707,3,Demon's Claw,35.67,26.7525,0.1
9708,5,Battle Knife,90.4,67.8,0.35
9709,9,Honed Stiletto,17.89,13.4175,0.4
9710,1,Deadly Kris,284,213,0
9711,10,Razor Blade,5.3,3.975,0.35
9712,7,Vorpal Dagger,43.29,32.4675,0.3
9713,3,Demon Blade,15.67,11.7525,0.4
9714,1,Bloodstrike Dagger,439,329.25,0.5
9715,3,Gleaming Claymore,49,36.75,0.2
9716,10,Polished Zweihander,47.1,35.325,0.2
9717,4,Glimmering Flamberge,66.25,49.6875,0.3
9718,7,Headstriker Sword,48.14,36.105,0.35
9719,5,Tusker Sword,79.6,59.7,0.35
9720,6,Beheading Blade,5.83,4.3725,0.4
9721,8,Dark Espadon,40.13,30.0975,0.35
9722,9,Gallant Flamberge,21.11,15.8325,0.25
9723,8,Massacre Sword,21.5,16.125,0.05
9724,9,Shin Blade,23,17.25,0.3
9725,4,Divine Warblade,75,56.25,0.3
9726,5,Hefty Battlehammer,49.4,37.05,0.05
9727,4,Stone Hammer,75,56.25,0.1
9728,4,Sequoia Branch,5,3.75,0.45
9729,6,Greater Maul,48.67,36.5025,0.35
9730,6,Royal Mallet,18.5,13.875,0.1
9731,2,Backbreaker,148.5,111.375,0.45
9732,10,Painbringer,38.7,29.025,0.15
9733,3,Fierce Mauler,135.33,101.4975,0.15
9734,9,Brutehammer,2.67,2.0025,0.1
9735,9,Twin-Bladed Axe,18.11,13.5825,0.45
9736,9,Massive Battle Axe,23.56,17.67,0.4
9737,8,Gigantic War Axe,26.5,19.875,0
9738,10,Colossal Great Axe,17.7,13.275,0.15
9739,1,Razor Axe,254,190.5,0.2
9740,1,Death Striker,1,0.75,0.05
9741,7,Diviner Long Staff,1.29,0.9675,0.15
9742,8,Thaumaturgist Staff,26.75,20.0625,0.3
9743,5,Magus Long Staff,19.2,14.4,0
9744,9,Gray Kodo,10.89,8.1675,0.4
9745,6,Solstice Staff,24.17,18.1275,0.15
9746,2,Ivory Wand,81,60.75,0.1
9747,9,Wizard's Hand,18,13.5,0.35
9748,10,Glowstar Rod,16.8,12.6,0.15
9749,3,Dragon Finger,93.67,70.2525,0.3
9750,9,Lunar Wand,4.11,3.0825,0.5
9751,9,Long Battle Bow,51.11,38.3325,0.4
9752,3,Archer's Longbow,165.33,123.9975,0.25
9753,1,Long Redwood Bow,8,6,0.05
9754,5,Crusader Bow,39.2,29.4,0.05
9755,1,Blasthorn Bow,69,51.75,0.05
9756,1,Archstrike Bow,413,309.75,0
9757,7,Brown Kodo,46.86,35.145,0.15
9758,7,Harpy Needler,58,43.5,0.3
9759,1,Green Kodo,320,240,0.5
9760,2,Teal Kodo,19,14.25,0.35
9761,10,Siege Bow,27,20.25,0.05
9762,5,Quillfire Bow,15.8,11.85,0.2
9763,2,Hawkeye Bow,220,165,0
9764,1,Grizzly Bracers,349,261.75,0.05
9765,2,Grizzly Buckler,213.5,160.125,0.45
9766,4,Grizzly Cape,112,84,0.35
9767,8,Grizzly Gloves,56.75,42.5625,0.45
9768,3,Grizzly Slippers,77,57.75,0.4
9769,1,Grizzly Belt,152,114,0.05
9770,9,Grizzly Pants,34.44,25.83,0.2
9771,2,Grizzly Jerkin,153,114.75,0.2
9772,1,Feral Shoes,337,252.75,0.3
9773,2,Feral Bindings,92,69,0.4
9774,1,Feral Buckler,440,330,0.1
9775,2,Feral Cord,199.5,149.625,0.45
9776,2,Feral Cloak,6,4.5,0.3
9777,7,Feral Gloves,62.71,47.0325,0.4
9778,4,Feral Harness,87.5,65.625,0.2
9779,2,Feral Leggings,210.5,157.875,0.2
9780,5,Feral Shoulder Pads,45.2,33.9,0.05
9781,2,Bundle of Relics,82,61.5,0.05
9782,6,Smoothbore Gun,26.67,20.0025,0.1
9783,4,Percussion Shotgun,62,46.5,0
9784,4,Burnside Rifle,39,29.25,0
9785,9,Sharpshooter Harquebus,18.89,14.1675,0.15
9786,7,Broken Gleaming Throwing Axe,32,24,0.2
9787,8,Broken Wicked Throwing Dagger,38.25,28.6875,0.05
9788,8,Joseph's Key,17.5,13.125,0.2
9789,1,Wrangler's Belt,445,333.75,0.2
9790,2,Wrangler's Boots,81.5,61.125,0.35
9791,4,Wrangler's Wristbands,113.25,84.9375,0.05
9792,4,Wrangler's Buckler,104.25,78.1875,0.15
9793,7,Wrangler's Cloak,48.29,36.2175,0.3
9794,1,Wrangler's Gloves,346,259.5,0.1
9795,4,Briarsteel Shortsword,114,85.5,0.05
9796,7,Wrangler's Leggings,71,53.25,0.2
9797,2,Wrangler's Wraps,133,99.75,0.15
9798,3,Wrangler's Mantle,34.67,26.0025,0.45
9799,6,Pathfinder Hat,13.5,10.125,0.3
9800,6,Pathfinder Cloak,51.67,38.7525,0.05
9801,1,Pathfinder Footpads,216,162,0.3
9802,8,Pathfinder Guard,22.5,16.875,0.25
9803,3,Pathfinder Gloves,144,108,0.05
9804,10,Pathfinder Pants,24.3,18.225,0.15
9805,8,Pathfinder Shoulder Pads,40.38,30.285,0.05
9806,7,Pathfinder Vest,19.14,14.355,0.15
9807,6,Pathfinder Belt,15.67,11.7525,0.05
9808,1,Pathfinder Bracers,30,22.5,0.5
9809,5,Headhunter's Belt,62,46.5,0.1
9810,4,Headhunter's Slippers,66.25,49.6875,0.35
9811,5,Headhunter's Bands,47.6,35.7,0.35
9812,1,Headhunter's Buckler,235,176.25,0.45
9813,5,Headhunter's Headdress,20.2,15.15,0.15
9814,5,Headhunter's Cloak,65,48.75,0.25
9815,2,Headhunter's Mitts,0.5,0.375,0.45
9816,10,Headhunter's Armor,13,9.75,0.1
9817,4,Headhunter's Spaulders,78.25,58.6875,0.5
9818,3,Headhunter's Woolies,106.33,79.7475,0.35
9819,3,Trickster's Vest,106.67,80.0025,0.2
9820,1,Trickster's Bindings,396,297,0.35
9821,6,Trickster's Sash,37.17,27.8775,0.5
9822,1,Trickster's Boots,218,163.5,0.5
9823,1,Trickster's Headdress,236,177,0.35
9824,2,Trickster's Cloak,118,88.5,0.3
9825,2,Trickster's Handwraps,9,6.75,0.45
9826,2,Trickster's Leggings,51.5,38.625,0.25
9827,6,Trickster's Protector,14.5,10.875,0
9828,8,Trickster's Pauldrons,7.5,5.625,0.05
9829,8,Wolf Rider's Belt,46,34.5,0.2
9830,2,Wolf Rider's Boots,89.5,67.125,0.3
9831,10,Wolf Rider's Cloak,28.7,21.525,0.35
9832,5,Wolf Rider's Gloves,99,74.25,0.2
9833,6,Wolf Rider's Headgear,62.5,46.875,0.35
9834,8,Wolf Rider's Leggings,22,16.5,0.45
9835,5,Wolf Rider's Shoulder Pads,14.4,10.8,0.5
9836,3,Wolf Rider's Padded Armor,20.33,15.2475,0.2
9837,9,Wolf Rider's Wristbands,11.67,8.7525,0.2
9838,10,Rageclaw Belt,24.8,18.6,0.5
9839,1,Rageclaw Boots,462,346.5,0.05
9840,10,Rageclaw Bracers,27.5,20.625,0.3
9841,10,Rageclaw Chestguard,15,11.25,0.5
9842,2,Rageclaw Cloak,173,129.75,0.1
9843,5,Rageclaw Gloves,92,69,0.15
9844,5,Rageclaw Helm,93,69.75,0.4
9845,2,Rageclaw Leggings,22,16.5,0.35
9846,1,Rageclaw Shoulder Pads,58,43.5,0.15
9847,7,Jadefire Bracelets,44.43,33.3225,0.15
9848,1,Jadefire Belt,478,358.5,0.25
9849,6,Jadefire Sabatons,37.5,28.125,0.05
9850,5,Jadefire Chestguard,23.2,17.4,0.25
9851,2,Jadefire Cap,198.5,148.875,0.5
9852,5,Jadefire Cloak,96.2,72.15,0.05
9853,9,Jadefire Gloves,29,21.75,0.25
9854,9,Jadefire Pants,21.78,16.335,0.5
9855,6,Jadefire Epaulets,72.83,54.6225,0.35
9856,3,Curvewood Dagger,55.33,41.4975,0.2
9857,6,Oakthrush Staff,77,57.75,0.3
9858,4,Sandcomber Boots,46.75,35.0625,0.1
9859,7,Dryweed Belt,55.57,41.6775,0.4
9860,2,Clamshell Bracers,160.5,120.375,0.2
9861,7,Welldrip Gloves,45,33.75,0.05
9862,2,Noosegrip Gauntlets,138,103.5,0.5
9863,1,Ridgeback Bracers,462,346.5,0.35
